Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Wakaf Asset Online/Keterangan Asset""), ""Masjid"")",Edge Chromium 117,,,2023-09-22 14:19:02,2023-09-22 14:19:03,0.752s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Nama Lengkap""), ""joko susanto"")",Edge Chromium 117,,,2023-09-22 14:19:03,2023-09-22 14:19:03,0.712s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input No Handphone""), ""085123456789"")",Edge Chromium 117,,,2023-09-22 14:19:03,2023-09-22 14:19:05,1.391s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Email""), ""joko@gmail.com"")",Edge Chromium 117,,,2023-09-22 14:19:05,2023-09-22 14:19:05,0.709s,PASSED
"uploadFile(findTestObject(""Wakaf Asset Online/Input File Upload""), ""E:\minions.png"")",Edge Chromium 117,,,2023-09-22 14:19:05,2023-09-22 14:19:06,0.357s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input 2 Digit Terakhir""), ""89"")",Edge Chromium 117,,,2023-09-22 14:19:06,2023-09-22 14:19:06,0.711s,PASSED
"click(findTestObject(""Wakaf Asset Online/button Wakaf Sekarang""))",Edge Chromium 117,,,2023-09-22 14:19:06,2023-09-22 14:19:09,2.313s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/Verify Wakaf Asset Diproses""), 0)",Edge Chromium 117,,,2023-09-22 14:19:09,2023-09-22 14:19:09,0.670s,PASSED
,,,,,,,
Test Cases/Wakaf Asset Online/TC-Wakaf-Asset-Online 002,Edge Chromium 117,ketika user memasukkan Data tanpa keterangan di Wakaf Asset Online dengan input valid.,,2023-09-22 14:19:09,2023-09-22 14:19:36,26.388s,PASSED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-09-22 14:19:10,2023-09-22 14:19:23,13.596s,PASSED
maximizeWindow(),Edge Chromium 117,,,2023-09-22 14:19:23,2023-09-22 14:19:23,0.149s,PASSED
"verifyElementPresent(findTestObject(""Search Product/Verify Page Tajalapak""), 0)",Edge Chromium 117,,,2023-09-22 14:19:23,2023-09-22 14:19:24,0.745s,PASSED
"click(findTestObject(""Wakaf Asset Online/Donasi""))",Edge Chromium 117,,,2023-09-22 14:19:24,2023-09-22 14:19:25,0.436s,PASSED
"click(findTestObject(""Wakaf Asset Online/Wakaf Asset Donasi""))",Edge Chromium 117,,,2023-09-22 14:19:25,2023-09-22 14:19:26,1.141s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/verify Wakaf Asset Online""), 0)",Edge Chromium 117,,,2023-09-22 14:19:26,2023-09-22 14:19:27,0.805s,PASSED
"selectOptionByValue(findTestObject(""Wakaf Asset Online/Pilih Type Wakaf""), ""Bangunan"", false)",Edge Chromium 117,,,2023-09-22 14:19:27,2023-09-22 14:19:27,0.664s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Perkiraan Nilai Asset""), ""100000000"")",Edge Chromium 117,,,2023-09-22 14:19:27,2023-09-22 14:19:28,1.055s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Alamat Asset""), ""Jalan Taruma Jawa Timur"")",Edge Chromium 117,,,2023-09-22 14:19:28,2023-09-22 14:19:29,0.804s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Keterangan Asset""), """")",Edge Chromium 117,,,2023-09-22 14:19:29,2023-09-22 14:19:30,0.688s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Nama Lengkap""), ""joko susanto"")",Edge Chromium 117,,,2023-09-22 14:19:30,2023-09-22 14:19:30,0.738s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input No Handphone""), ""085123456789"")",Edge Chromium 117,,,2023-09-22 14:19:30,2023-09-22 14:19:32,1.228s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Email""), ""joko@gmail.com"")",Edge Chromium 117,,,2023-09-22 14:19:32,2023-09-22 14:19:32,0.680s,PASSED
"uploadFile(findTestObject(""Wakaf Asset Online/Input File Upload""), ""E:\minions.png"")",Edge Chromium 117,,,2023-09-22 14:19:32,2023-09-22 14:19:33,0.364s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input 2 Digit Terakhir""), ""89"")",Edge Chromium 117,,,2023-09-22 14:19:33,2023-09-22 14:19:33,0.678s,PASSED
"click(findTestObject(""Wakaf Asset Online/button Wakaf Sekarang""))",Edge Chromium 117,,,2023-09-22 14:19:33,2023-09-22 14:19:35,1.645s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/Verify Wakaf Asset Diproses""), 0)",Edge Chromium 117,,,2023-09-22 14:19:35,2023-09-22 14:19:36,0.674s,PASSED
,,,,,,,
Test Cases/Wakaf Asset Online/TC-Wakaf-Asset-Online 003,Edge Chromium 117,ketika User mengosongkan salah satu atau lebih  kolom input yang berbeda,,2023-09-22 14:19:36,2023-09-22 14:19:59,23.470s,PASSED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-09-22 14:19:36,2023-09-22 14:19:48,11.947s,PASSED
maximizeWindow(),Edge Chromium 117,,,2023-09-22 14:19:48,2023-09-22 14:19:48,0.142s,PASSED
"verifyElementPresent(findTestObject(""Search Product/Verify Page Tajalapak""), 0)",Edge Chromium 117,,,2023-09-22 14:19:48,2023-09-22 14:19:49,0.716s,PASSED
"click(findTestObject(""Wakaf Asset Online/Donasi""))",Edge Chromium 117,,,2023-09-22 14:19:49,2023-09-22 14:19:49,0.430s,PASSED
"click(findTestObject(""Wakaf Asset Online/Wakaf Asset Donasi""))",Edge Chromium 117,,,2023-09-22 14:19:49,2023-09-22 14:19:51,1.308s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/verify Wakaf Asset Online""), 0)",Edge Chromium 117,,,2023-09-22 14:19:51,2023-09-22 14:19:51,0.546s,PASSED
"selectOptionByValue(findTestObject(""Wakaf Asset Online/Pilih Type Wakaf""), ""Bangunan"", false)",Edge Chromium 117,,,2023-09-22 14:19:51,2023-09-22 14:19:52,0.668s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Perkiraan Nilai Asset""), ""1000000"")",Edge Chromium 117,,,2023-09-22 14:19:52,2023-09-22 14:19:53,1.048s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Alamat Asset""), """")",Edge Chromium 117,,,2023-09-22 14:19:53,2023-09-22 14:19:54,0.762s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Keterangan Asset""), ""Masjid"")",Edge Chromium 117,,,2023-09-22 14:19:54,2023-09-22 14:19:54,0.708s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Nama Lengkap""), ""joko susanto"")",Edge Chromium 117,,,2023-09-22 14:19:54,2023-09-22 14:19:55,0.717s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input No Handphone""), ""085123456789"")",Edge Chromium 117,,,2023-09-22 14:19:55,2023-09-22 14:19:57,1.478s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Email""), ""joko@gmail.com"")",Edge Chromium 117,,,2023-09-22 14:19:57,2023-09-22 14:19:57,0.723s,PASSED
"uploadFile(findTestObject(""Wakaf Asset Online/Input File Upload""), ""E:\minions.png"")",Edge Chromium 117,,,2023-09-22 14:19:57,2023-09-22 14:19:58,0.371s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input 2 Digit Terakhir""), ""89"")",Edge Chromium 117,,,2023-09-22 14:19:58,2023-09-22 14:19:58,0.689s,PASSED
"click(findTestObject(""Wakaf Asset Online/button Wakaf Sekarang""))",Edge Chromium 117,,,2023-09-22 14:19:58,2023-09-22 14:19:59,0.413s,PASSED
driver = getWebDriver(),Edge Chromium 117,,,2023-09-22 14:19:59,2023-09-22 14:19:59,0.017s,PASSED
"field_username_element = driver.findElement(By.xpath(""//input[@name=""alamat""]""))",Edge Chromium 117,,,2023-09-22 14:19:59,2023-09-22 14:19:59,0.359s,PASSED
"accept_button_message = driver.executeScript(""return arguments[0].validationMessage"", field_username_element)",Edge Chromium 117,,,2023-09-22 14:19:59,2023-09-22 14:19:59,0.023s,PASSED
println(accept_button_message),Edge Chromium 117,,,2023-09-22 14:19:59,2023-09-22 14:19:59,0.005s,PASSED
"assert accept_button_message == ""Please fill out this field.""",Edge Chromium 117,,,2023-09-22 14:19:59,2023-09-22 14:19:59,0.003s,PASSED
,,,,,,,
Test Cases/Wakaf Asset Online/TC-Wakaf-Asset-Online 004,Edge Chromium 117,ketika User tidak memasukkan Email dengan tidak sesuai domain,,2023-09-22 14:19:59,2023-09-22 14:20:31,31.324s,PASSED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-09-22 14:20:00,2023-09-22 14:20:19,18.671s,PASSED
maximizeWindow(),Edge Chromium 117,,,2023-09-22 14:20:19,2023-09-22 14:20:19,0.145s,PASSED
"verifyElementPresent(findTestObject(""Search Product/Verify Page Tajalapak""), 0)",Edge Chromium 117,,,2023-09-22 14:20:19,2023-09-22 14:20:20,0.931s,PASSED
"click(findTestObject(""Wakaf Asset Online/Donasi""))",Edge Chromium 117,,,2023-09-22 14:20:20,2023-09-22 14:20:20,0.425s,PASSED
"click(findTestObject(""Wakaf Asset Online/Wakaf Asset Donasi""))",Edge Chromium 117,,,2023-09-22 14:20:20,2023-09-22 14:20:21,1.449s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/verify Wakaf Asset Online""), 0)",Edge Chromium 117,,,2023-09-22 14:20:21,2023-09-22 14:20:23,1.228s,PASSED
"selectOptionByValue(findTestObject(""Wakaf Asset Online/Pilih Type Wakaf""), ""Bangunan"", false)",Edge Chromium 117,,,2023-09-22 14:20:23,2023-09-22 14:20:23,0.798s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Perkiraan Nilai Asset""), ""100000000"")",Edge Chromium 117,,,2023-09-22 14:20:23,2023-09-22 14:20:24,0.988s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Alamat Asset""), ""jalan Taruma Jawa Timur"")",Edge Chromium 117,,,2023-09-22 14:20:24,2023-09-22 14:20:25,0.811s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Keterangan Asset""), ""Masjid"")",Edge Chromium 117,,,2023-09-22 14:20:25,2023-09-22 14:20:26,0.710s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Nama Lengkap""), ""joko susanto"")",Edge Chromium 117,,,2023-09-22 14:20:26,2023-09-22 14:20:27,1.068s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input No Handphone""), ""085123456789"")",Edge Chromium 117,,,2023-09-22 14:20:27,2023-09-22 14:20:28,1.053s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Email""), ""jokogmail.com"")",Edge Chromium 117,,,2023-09-22 14:20:28,2023-09-22 14:20:29,0.691s,PASSED
"uploadFile(findTestObject(""Wakaf Asset Online/Input File Upload""), ""E:\minions.png"")",Edge Chromium 117,,,2023-09-22 14:20:29,2023-09-22 14:20:29,0.366s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input 2 Digit Terakhir""), ""89"")",Edge Chromium 117,,,2023-09-22 14:20:29,2023-09-22 14:20:30,0.691s,PASSED
"click(findTestObject(""Wakaf Asset Online/button Wakaf Sekarang""))",Edge Chromium 117,,,2023-09-22 14:20:30,2023-09-22 14:20:30,0.378s,PASSED
driver = getWebDriver(),Edge Chromium 117,,,2023-09-22 14:20:30,2023-09-22 14:20:30,0.000s,PASSED
"field_username_element = driver.findElement(By.xpath(""//input[@name=""alamat_email""]""))",Edge Chromium 117,,,2023-09-22 14:20:30,2023-09-22 14:20:31,0.295s,PASSED
"accept_button_message = driver.executeScript(""return arguments[0].validationMessage"", field_username_element)",Edge Chromium 117,,,2023-09-22 14:20:31,2023-09-22 14:20:31,0.025s,PASSED
println(accept_button_message),Edge Chromium 117,,,2023-09-22 14:20:31,2023-09-22 14:20:31,0.002s,PASSED
"assert accept_button_message == ""Please include an '@' in the email address. 'jokogmail.com' is missing an '@'.""",Edge Chromium 117,,,2023-09-22 14:20:31,2023-09-22 14:20:31,0.000s,PASSED
,,,,,,,
Test Cases/Wakaf Asset Online/TC-Wakaf-Asset-Online 005,Edge Chromium 117,ketika User memasukkan Nomor telepon kurang dari 11 nomor,,2023-09-22 14:20:31,2023-09-22 14:21:02,31.415s,FAILED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-09-22 14:20:31,2023-09-22 14:20:48,17.363s,PASSED
maximizeWindow(),Edge Chromium 117,,,2023-09-22 14:20:48,2023-09-22 14:20:49,0.145s,PASSED
"verifyElementPresent(findTestObject(""Search Product/Verify Page Tajalapak""), 0)",Edge Chromium 117,,,2023-09-22 14:20:49,2023-09-22 14:20:49,0.703s,PASSED
"click(findTestObject(""Wakaf Asset Online/Donasi""))",Edge Chromium 117,,,2023-09-22 14:20:49,2023-09-22 14:20:50,0.430s,PASSED
"click(findTestObject(""Wakaf Asset Online/Wakaf Asset Donasi""))",Edge Chromium 117,,,2023-09-22 14:20:50,2023-09-22 14:20:51,1.406s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/verify Wakaf Asset Online""), 0)",Edge Chromium 117,,,2023-09-22 14:20:51,2023-09-22 14:20:52,0.785s,PASSED
"selectOptionByValue(findTestObject(""Wakaf Asset Online/Pilih Type Wakaf""), ""Bangunan"", false)",Edge Chromium 117,,,2023-09-22 14:20:52,2023-09-22 14:20:53,0.684s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Perkiraan Nilai Asset""), ""100000000"")",Edge Chromium 117,,,2023-09-22 14:20:53,2023-09-22 14:20:54,1.050s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Alamat Asset""), ""Jalan taruma Jawa Timur"")",Edge Chromium 117,,,2023-09-22 14:20:54,2023-09-22 14:20:54,0.740s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Keterangan Asset""), ""Masjid"")",Edge Chromium 117,,,2023-09-22 14:20:54,2023-09-22 14:20:55,0.685s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Nama Lengkap""), ""joko susanto"")",Edge Chromium 117,,,2023-09-22 14:20:55,2023-09-22 14:20:56,0.737s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input No Handphone""), ""085123456"")",Edge Chromium 117,,,2023-09-22 14:20:56,2023-09-22 14:20:57,1.309s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Email""), ""joko@gmail.com"")",Edge Chromium 117,,,2023-09-22 14:20:57,2023-09-22 14:20:58,0.790s,PASSED
"uploadFile(findTestObject(""Wakaf Asset Online/Input File Upload""), ""E:\minions.png"")",Edge Chromium 117,,,2023-09-22 14:20:58,2023-09-22 14:20:58,0.452s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input 2 Digit Terakhir""), ""56"")",Edge Chromium 117,,,2023-09-22 14:20:58,2023-09-22 14:20:59,0.766s,PASSED
"click(findTestObject(""Wakaf Asset Online/button Wakaf Sekarang""))",Edge Chromium 117,,,2023-09-22 14:20:59,2023-09-22 14:21:01,1.827s,PASSED
"verifyElementText(findTestObject(""Wakaf Asset Online/Verify Wakaf Asset Diproses""), ""Error kurang dari 11 angka"")",Edge Chromium 117,,,2023-09-22 14:21:01,2023-09-22 14:21:02,0.979s,FAILED
,,,,,,,
Test Cases/Wakaf Asset Online/TC-Wakaf-Asset-Online 006,Edge Chromium 117,ketika User memasukkan Nomor telepon lebih dari 13 nomor,,2023-09-22 14:21:02,2023-09-22 14:21:29,27.167s,FAILED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-09-22 14:21:02,2023-09-22 14:21:14,11.785s,PASSED
maximizeWindow(),Edge Chromium 117,,,2023-09-22 14:21:14,2023-09-22 14:21:14,0.141s,PASSED
"verifyElementPresent(findTestObject(""Login/Button Login""), 0)",Edge Chromium 117,,,2023-09-22 14:21:14,2023-09-22 14:21:15,0.672s,PASSED
"click(findTestObject(""Wakaf Asset Online/Donasi""))",Edge Chromium 117,,,2023-09-22 14:21:15,2023-09-22 14:21:16,0.486s,PASSED
"click(findTestObject(""Wakaf Asset Online/Wakaf Asset Donasi""))",Edge Chromium 117,,,2023-09-22 14:21:16,2023-09-22 14:21:17,1.480s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/verify Wakaf Asset Online""), 0)",Edge Chromium 117,,,2023-09-22 14:21:17,2023-09-22 14:21:18,0.709s,PASSED
"selectOptionByValue(findTestObject(""Wakaf Asset Online/Pilih Type Wakaf""), ""Bangunan"", false)",Edge Chromium 117,,,2023-09-22 14:21:18,2023-09-22 14:21:18,0.677s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Perkiraan Nilai Asset""), ""100000000"")",Edge Chromium 117,,,2023-09-22 14:21:18,2023-09-22 14:21:19,1.022s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Alamat Asset""), ""Jalan Taruma Jawa Timur"")",Edge Chromium 117,,,2023-09-22 14:21:19,2023-09-22 14:21:20,0.749s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Keterangan Asset""), ""Masjid"")",Edge Chromium 117,,,2023-09-22 14:21:20,2023-09-22 14:21:21,0.735s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Nama Lengkap""), ""joko susanto"")",Edge Chromium 117,,,2023-09-22 14:21:21,2023-09-22 14:21:22,0.691s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input No Handphone""), ""085123456789011"")",Edge Chromium 117,,,2023-09-22 14:21:22,2023-09-22 14:21:23,1.260s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Email""), ""joko@gmail.com"")",Edge Chromium 117,,,2023-09-22 14:21:23,2023-09-22 14:21:24,0.761s,PASSED
"uploadFile(findTestObject(""Wakaf Asset Online/Input File Upload""), ""E:\minions.png"")",Edge Chromium 117,,,2023-09-22 14:21:24,2023-09-22 14:21:24,0.383s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input 2 Digit Terakhir""), ""11"")",Edge Chromium 117,,,2023-09-22 14:21:24,2023-09-22 14:21:25,0.709s,PASSED
"click(findTestObject(""Wakaf Asset Online/button Wakaf Sekarang""))",Edge Chromium 117,,,2023-09-22 14:21:25,2023-09-22 14:21:28,3.427s,PASSED
"verifyElementText(findTestObject(""Wakaf Asset Online/Verify Wakaf Asset Diproses""), ""Nomor Telepon lebih dari 13 angka"")",Edge Chromium 117,,,2023-09-22 14:21:28,2023-09-22 14:21:29,1.034s,FAILED
,,,,,,,
Test Cases/Wakaf Asset Online/TC-Wakaf-Asset-Online 007,Edge Chromium 117,Ketika User memasukkan 2 digit terakhir nomor telepon yang berbeda,,2023-09-22 14:21:29,2023-09-22 14:21:49,19.435s,PASSED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-09-22 14:21:29,2023-09-22 14:21:37,7.574s,PASSED
maximizeWindow(),Edge Chromium 117,,,2023-09-22 14:21:37,2023-09-22 14:21:37,0.147s,PASSED
"verifyElementPresent(findTestObject(""Login/Button Login""), 0)",Edge Chromium 117,,,2023-09-22 14:21:37,2023-09-22 14:21:38,0.714s,PASSED
"click(findTestObject(""Wakaf Asset Online/Donasi""))",Edge Chromium 117,,,2023-09-22 14:21:38,2023-09-22 14:21:38,0.439s,PASSED
"click(findTestObject(""Wakaf Asset Online/Wakaf Asset Donasi""))",Edge Chromium 117,,,2023-09-22 14:21:38,2023-09-22 14:21:39,1.025s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/verify Wakaf Asset Online""), 0)",Edge Chromium 117,,,2023-09-22 14:21:39,2023-09-22 14:21:40,0.684s,PASSED
"selectOptionByValue(findTestObject(""Wakaf Asset Online/Pilih Type Wakaf""), ""Bangunan"", false)",Edge Chromium 117,,,2023-09-22 14:21:40,2023-09-22 14:21:41,0.656s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Perkiraan Nilai Asset""), ""100000000"")",Edge Chromium 117,,,2023-09-22 14:21:41,2023-09-22 14:21:42,0.959s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Alamat Asset""), ""jalan Taruma Jawa Timur"")",Edge Chromium 117,,,2023-09-22 14:21:42,2023-09-22 14:21:42,0.743s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Keterangan Asset""), ""Masjid"")",Edge Chromium 117,,,2023-09-22 14:21:42,2023-09-22 14:21:43,0.707s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Nama Lengkap""), ""joko susanto"")",Edge Chromium 117,,,2023-09-22 14:21:43,2023-09-22 14:21:44,0.743s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input No Handphone""), ""085123456789"")",Edge Chromium 117,,,2023-09-22 14:21:44,2023-09-22 14:21:45,1.061s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Email""), ""joko@gmail.com"")",Edge Chromium 117,,,2023-09-22 14:21:45,2023-09-22 14:21:46,0.683s,PASSED
"uploadFile(findTestObject(""Wakaf Asset Online/Input File Upload""), ""E:\minions.png"")",Edge Chromium 117,,,2023-09-22 14:21:46,2023-09-22 14:21:46,0.373s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input 2 Digit Terakhir""), ""88"")",Edge Chromium 117,,,2023-09-22 14:21:46,2023-09-22 14:21:47,0.696s,PASSED
"click(findTestObject(""Wakaf Asset Online/button Wakaf Sekarang""))",Edge Chromium 117,,,2023-09-22 14:21:47,2023-09-22 14:21:48,1.276s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/Verify_GAGAL Diproses, 2 Digit Terakhir No Handphone""), 0)",Edge Chromium 117,,,2023-09-22 14:21:48,2023-09-22 14:21:49,0.651s,PASSED
,,,,,,,
Test Cases/Wakaf Asset Online/TC-Wakaf-Asset-Online 008,Edge Chromium 117,Ketika User memilih type wakaf lainnya tidak menyertakan deskripsi akan error,,2023-09-22 14:21:49,2023-09-22 14:22:10,20.965s,FAILED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-09-22 14:21:49,2023-09-22 14:21:57,8.599s,PASSED
maximizeWindow(),Edge Chromium 117,,,2023-09-22 14:21:57,2023-09-22 14:21:58,0.141s,PASSED
"verifyElementPresent(findTestObject(""Login/Button Login""), 0)",Edge Chromium 117,,,2023-09-22 14:21:58,2023-09-22 14:21:58,0.710s,PASSED
"click(findTestObject(""Wakaf Asset Online/Donasi""))",Edge Chromium 117,,,2023-09-22 14:21:58,2023-09-22 14:21:59,0.426s,PASSED
"click(findTestObject(""Wakaf Asset Online/Wakaf Asset Donasi""))",Edge Chromium 117,,,2023-09-22 14:21:59,2023-09-22 14:22:00,1.119s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/verify Wakaf Asset Online""), 0)",Edge Chromium 117,,,2023-09-22 14:22:00,2023-09-22 14:22:01,0.765s,PASSED
"selectOptionByValue(findTestObject(""Wakaf Asset Online/Pilih Type Wakaf""), ""Lainnya"", false)",Edge Chromium 117,,,2023-09-22 14:22:01,2023-09-22 14:22:01,0.704s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Perkiraan Nilai Asset""), ""100000000"")",Edge Chromium 117,,,2023-09-22 14:22:01,2023-09-22 14:22:02,1.146s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Alamat Asset""), ""jalan Taruma Jawa Timur"")",Edge Chromium 117,,,2023-09-22 14:22:02,2023-09-22 14:22:03,0.725s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Keterangan Asset""), """")",Edge Chromium 117,,,2023-09-22 14:22:03,2023-09-22 14:22:04,0.690s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Nama Lengkap""), ""joko susanto"")",Edge Chromium 117,,,2023-09-22 14:22:04,2023-09-22 14:22:05,0.710s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input No Handphone""), ""085123456789"")",Edge Chromium 117,,,2023-09-22 14:22:05,2023-09-22 14:22:06,1.246s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Email""), ""joko@gmail.com"")",Edge Chromium 117,,,2023-09-22 14:22:06,2023-09-22 14:22:07,0.705s,PASSED
"uploadFile(findTestObject(""Wakaf Asset Online/Input File Upload""), ""E:\minions.png"")",Edge Chromium 117,,,2023-09-22 14:22:07,2023-09-22 14:22:07,0.356s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input 2 Digit Terakhir""), ""89"")",Edge Chromium 117,,,2023-09-22 14:22:07,2023-09-22 14:22:08,0.684s,PASSED
"click(findTestObject(""Wakaf Asset Online/button Wakaf Sekarang""))",Edge Chromium 117,,,2023-09-22 14:22:08,2023-09-22 14:22:09,1.112s,PASSED
"verifyElementText(findTestObject(""Wakaf Asset Online/Verify Wakaf Asset Diproses""), ""deskripsi wajip diisi"")",Edge Chromium 117,,,2023-09-22 14:22:09,2023-09-22 14:22:10,0.868s,FAILED
,,,,,,,
Test Cases/Wakaf Asset Online/TC-Wakaf-Asset-Online 009,Edge Chromium 117,Ketika User meng-Upload file lebih dari 50 mb,,2023-09-22 14:22:10,2023-09-22 14:26:14,4m - 4.443s,FAILED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-09-22 14:22:10,2023-09-22 14:22:18,8.489s,PASSED
maximizeWindow(),Edge Chromium 117,,,2023-09-22 14:22:18,2023-09-22 14:22:18,0.146s,PASSED
"verifyElementPresent(findTestObject(""Login/Button Login""), 0)",Edge Chromium 117,,,2023-09-22 14:22:18,2023-09-22 14:22:19,0.810s,PASSED
"click(findTestObject(""Wakaf Asset Online/Donasi""))",Edge Chromium 117,,,2023-09-22 14:22:19,2023-09-22 14:22:20,0.375s,PASSED
