Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Wakaf Asset Online/Input Email""), ""joko@gmail.com"")",Edge Chromium 117,,,2023-10-02 16:46:51,2023-10-02 16:46:52,0.680s,PASSED
"uploadFile(findTestObject(""Wakaf Asset Online/Input File Upload""), ""E:\minions.png"")",Edge Chromium 117,,,2023-10-02 16:46:52,2023-10-02 16:46:52,0.380s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input 2 Digit Terakhir""), ""89"")",Edge Chromium 117,,,2023-10-02 16:46:52,2023-10-02 16:46:53,0.680s,PASSED
"click(findTestObject(""Wakaf Asset Online/button Wakaf Sekarang""))",Edge Chromium 117,,,2023-10-02 16:46:53,2023-10-02 16:46:54,0.844s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/Verify Wakaf Asset Diproses""), 0)",Edge Chromium 117,,,2023-10-02 16:46:54,2023-10-02 16:46:54,0.553s,PASSED
,,,,,,,
Test Cases/Wakaf Asset Online/TC-WAO-002,Edge Chromium 117,ketika user memasukkan Data tanpa keterangan di Wakaf Asset Online dengan input valid.,,2023-10-02 16:46:54,2023-10-02 16:47:11,16.891s,PASSED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-10-02 16:46:54,2023-10-02 16:47:00,5.996s,PASSED
maximizeWindow(),Edge Chromium 117,,,2023-10-02 16:47:00,2023-10-02 16:47:01,0.139s,PASSED
"verifyElementPresent(findTestObject(""Search Product/Verify Page Tajalapak""), 0)",Edge Chromium 117,,,2023-10-02 16:47:01,2023-10-02 16:47:01,0.715s,PASSED
"click(findTestObject(""Wakaf Asset Online/Donasi""))",Edge Chromium 117,,,2023-10-02 16:47:01,2023-10-02 16:47:02,0.425s,PASSED
"click(findTestObject(""Wakaf Asset Online/Wakaf Asset Donasi""))",Edge Chromium 117,,,2023-10-02 16:47:02,2023-10-02 16:47:03,0.817s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/verify Wakaf Asset Online""), 0)",Edge Chromium 117,,,2023-10-02 16:47:03,2023-10-02 16:47:03,0.551s,PASSED
"selectOptionByValue(findTestObject(""Wakaf Asset Online/Pilih Type Wakaf""), ""Bangunan"", false)",Edge Chromium 117,,,2023-10-02 16:47:03,2023-10-02 16:47:04,0.669s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Perkiraan Nilai Asset""), ""100000000"")",Edge Chromium 117,,,2023-10-02 16:47:04,2023-10-02 16:47:05,0.974s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Alamat Asset""), ""Jalan Taruma Jawa Timur"")",Edge Chromium 117,,,2023-10-02 16:47:05,2023-10-02 16:47:06,0.888s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Keterangan Asset""), """")",Edge Chromium 117,,,2023-10-02 16:47:06,2023-10-02 16:47:06,0.667s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Nama Lengkap""), ""joko susanto"")",Edge Chromium 117,,,2023-10-02 16:47:06,2023-10-02 16:47:07,0.692s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input No Handphone""), ""085123456789"")",Edge Chromium 117,,,2023-10-02 16:47:07,2023-10-02 16:47:08,1.015s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Email""), ""joko@gmail.com"")",Edge Chromium 117,,,2023-10-02 16:47:08,2023-10-02 16:47:09,0.679s,PASSED
"uploadFile(findTestObject(""Wakaf Asset Online/Input File Upload""), ""E:\minions.png"")",Edge Chromium 117,,,2023-10-02 16:47:09,2023-10-02 16:47:09,0.352s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input 2 Digit Terakhir""), ""89"")",Edge Chromium 117,,,2023-10-02 16:47:09,2023-10-02 16:47:10,0.679s,PASSED
"click(findTestObject(""Wakaf Asset Online/button Wakaf Sekarang""))",Edge Chromium 117,,,2023-10-02 16:47:10,2023-10-02 16:47:11,0.847s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/Verify Wakaf Asset Diproses""), 0)",Edge Chromium 117,,,2023-10-02 16:47:11,2023-10-02 16:47:11,0.547s,PASSED
,,,,,,,
Test Cases/Wakaf Asset Online/TC-WAO-003,Edge Chromium 117,ketika User mengosongkan salah satu atau lebih  kolom input yang berbeda,,2023-10-02 16:47:11,2023-10-02 16:47:28,16.413s,PASSED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-10-02 16:47:11,2023-10-02 16:47:18,6.234s,PASSED
maximizeWindow(),Edge Chromium 117,,,2023-10-02 16:47:18,2023-10-02 16:47:18,0.139s,PASSED
"verifyElementPresent(findTestObject(""Search Product/Verify Page Tajalapak""), 0)",Edge Chromium 117,,,2023-10-02 16:47:18,2023-10-02 16:47:19,0.742s,PASSED
"click(findTestObject(""Wakaf Asset Online/Donasi""))",Edge Chromium 117,,,2023-10-02 16:47:19,2023-10-02 16:47:19,0.418s,PASSED
"click(findTestObject(""Wakaf Asset Online/Wakaf Asset Donasi""))",Edge Chromium 117,,,2023-10-02 16:47:19,2023-10-02 16:47:20,0.713s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/verify Wakaf Asset Online""), 0)",Edge Chromium 117,,,2023-10-02 16:47:20,2023-10-02 16:47:20,0.548s,PASSED
"selectOptionByValue(findTestObject(""Wakaf Asset Online/Pilih Type Wakaf""), ""Bangunan"", false)",Edge Chromium 117,,,2023-10-02 16:47:20,2023-10-02 16:47:21,0.653s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Perkiraan Nilai Asset""), ""1000000"")",Edge Chromium 117,,,2023-10-02 16:47:21,2023-10-02 16:47:22,0.939s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Alamat Asset""), """")",Edge Chromium 117,,,2023-10-02 16:47:22,2023-10-02 16:47:23,0.822s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Keterangan Asset""), ""Masjid"")",Edge Chromium 117,,,2023-10-02 16:47:23,2023-10-02 16:47:23,0.686s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Nama Lengkap""), ""joko susanto"")",Edge Chromium 117,,,2023-10-02 16:47:23,2023-10-02 16:47:24,0.690s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input No Handphone""), ""085123456789"")",Edge Chromium 117,,,2023-10-02 16:47:24,2023-10-02 16:47:25,1.101s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Email""), ""joko@gmail.com"")",Edge Chromium 117,,,2023-10-02 16:47:25,2023-10-02 16:47:26,0.669s,PASSED
"uploadFile(findTestObject(""Wakaf Asset Online/Input File Upload""), ""E:\minions.png"")",Edge Chromium 117,,,2023-10-02 16:47:26,2023-10-02 16:47:26,0.347s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input 2 Digit Terakhir""), ""89"")",Edge Chromium 117,,,2023-10-02 16:47:26,2023-10-02 16:47:27,0.663s,PASSED
"click(findTestObject(""Wakaf Asset Online/button Wakaf Sekarang""))",Edge Chromium 117,,,2023-10-02 16:47:27,2023-10-02 16:47:27,0.365s,PASSED
driver = getWebDriver(),Edge Chromium 117,,,2023-10-02 16:47:27,2023-10-02 16:47:27,0.011s,PASSED
"field_username_element = driver.findElement(By.xpath(""//input[@name=""alamat""]""))",Edge Chromium 117,,,2023-10-02 16:47:27,2023-10-02 16:47:28,0.314s,PASSED
"accept_button_message = driver.executeScript(""return arguments[0].validationMessage"", field_username_element)",Edge Chromium 117,,,2023-10-02 16:47:28,2023-10-02 16:47:28,0.029s,PASSED
println(accept_button_message),Edge Chromium 117,,,2023-10-02 16:47:28,2023-10-02 16:47:28,0.002s,PASSED
"assert accept_button_message == ""Please fill out this field.""",Edge Chromium 117,,,2023-10-02 16:47:28,2023-10-02 16:47:28,0.001s,PASSED
,,,,,,,
Test Cases/Wakaf Asset Online/TC-WAO-004,Edge Chromium 117,ketika User tidak memasukkan Email dengan tidak sesuai domain,,2023-10-02 16:47:28,2023-10-02 16:47:44,16.578s,PASSED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-10-02 16:47:28,2023-10-02 16:47:34,6.357s,PASSED
maximizeWindow(),Edge Chromium 117,,,2023-10-02 16:47:34,2023-10-02 16:47:34,0.148s,PASSED
"verifyElementPresent(findTestObject(""Search Product/Verify Page Tajalapak""), 0)",Edge Chromium 117,,,2023-10-02 16:47:34,2023-10-02 16:47:35,0.713s,PASSED
"click(findTestObject(""Wakaf Asset Online/Donasi""))",Edge Chromium 117,,,2023-10-02 16:47:35,2023-10-02 16:47:36,0.404s,PASSED
"click(findTestObject(""Wakaf Asset Online/Wakaf Asset Donasi""))",Edge Chromium 117,,,2023-10-02 16:47:36,2023-10-02 16:47:36,0.664s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/verify Wakaf Asset Online""), 0)",Edge Chromium 117,,,2023-10-02 16:47:36,2023-10-02 16:47:37,0.534s,PASSED
"selectOptionByValue(findTestObject(""Wakaf Asset Online/Pilih Type Wakaf""), ""Bangunan"", false)",Edge Chromium 117,,,2023-10-02 16:47:37,2023-10-02 16:47:37,0.672s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Perkiraan Nilai Asset""), ""100000000"")",Edge Chromium 117,,,2023-10-02 16:47:37,2023-10-02 16:47:38,0.976s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Alamat Asset""), ""jalan Taruma Jawa Timur"")",Edge Chromium 117,,,2023-10-02 16:47:38,2023-10-02 16:47:39,0.692s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Keterangan Asset""), ""Masjid"")",Edge Chromium 117,,,2023-10-02 16:47:39,2023-10-02 16:47:40,0.656s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Nama Lengkap""), ""joko susanto"")",Edge Chromium 117,,,2023-10-02 16:47:40,2023-10-02 16:47:40,0.682s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input No Handphone""), ""085123456789"")",Edge Chromium 117,,,2023-10-02 16:47:40,2023-10-02 16:47:42,1.327s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Email""), ""jokogmail.com"")",Edge Chromium 117,,,2023-10-02 16:47:42,2023-10-02 16:47:42,0.676s,PASSED
"uploadFile(findTestObject(""Wakaf Asset Online/Input File Upload""), ""E:\minions.png"")",Edge Chromium 117,,,2023-10-02 16:47:42,2023-10-02 16:47:43,0.346s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input 2 Digit Terakhir""), ""89"")",Edge Chromium 117,,,2023-10-02 16:47:43,2023-10-02 16:47:43,0.664s,PASSED
"click(findTestObject(""Wakaf Asset Online/button Wakaf Sekarang""))",Edge Chromium 117,,,2023-10-02 16:47:43,2023-10-02 16:47:44,0.366s,PASSED
driver = getWebDriver(),Edge Chromium 117,,,2023-10-02 16:47:44,2023-10-02 16:47:44,0.000s,PASSED
"field_username_element = driver.findElement(By.xpath(""//input[@name=""alamat_email""]""))",Edge Chromium 117,,,2023-10-02 16:47:44,2023-10-02 16:47:44,0.288s,PASSED
"accept_button_message = driver.executeScript(""return arguments[0].validationMessage"", field_username_element)",Edge Chromium 117,,,2023-10-02 16:47:44,2023-10-02 16:47:44,0.012s,PASSED
println(accept_button_message),Edge Chromium 117,,,2023-10-02 16:47:44,2023-10-02 16:47:44,0.000s,PASSED
"assert accept_button_message == ""Please include an '@' in the email address. 'jokogmail.com' is missing an '@'.""",Edge Chromium 117,,,2023-10-02 16:47:44,2023-10-02 16:47:44,0.000s,PASSED
,,,,,,,
Test Cases/Wakaf Asset Online/TC-WAO-005,Edge Chromium 117,ketika User memasukkan Nomor telepon kurang dari 11 nomor,,2023-10-02 16:47:44,2023-10-02 16:48:01,17.279s,FAILED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-10-02 16:47:44,2023-10-02 16:47:50,6.099s,PASSED
maximizeWindow(),Edge Chromium 117,,,2023-10-02 16:47:50,2023-10-02 16:47:51,0.142s,PASSED
"verifyElementPresent(findTestObject(""Search Product/Verify Page Tajalapak""), 0)",Edge Chromium 117,,,2023-10-02 16:47:51,2023-10-02 16:47:51,0.722s,PASSED
"click(findTestObject(""Wakaf Asset Online/Donasi""))",Edge Chromium 117,,,2023-10-02 16:47:51,2023-10-02 16:47:52,0.370s,PASSED
"click(findTestObject(""Wakaf Asset Online/Wakaf Asset Donasi""))",Edge Chromium 117,,,2023-10-02 16:47:52,2023-10-02 16:47:52,0.724s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/verify Wakaf Asset Online""), 0)",Edge Chromium 117,,,2023-10-02 16:47:52,2023-10-02 16:47:53,0.524s,PASSED
"selectOptionByValue(findTestObject(""Wakaf Asset Online/Pilih Type Wakaf""), ""Bangunan"", false)",Edge Chromium 117,,,2023-10-02 16:47:53,2023-10-02 16:47:54,0.668s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Perkiraan Nilai Asset""), ""100000000"")",Edge Chromium 117,,,2023-10-02 16:47:54,2023-10-02 16:47:55,1.043s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Alamat Asset""), ""Jalan taruma Jawa Timur"")",Edge Chromium 117,,,2023-10-02 16:47:55,2023-10-02 16:47:55,0.742s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Keterangan Asset""), ""Masjid"")",Edge Chromium 117,,,2023-10-02 16:47:55,2023-10-02 16:47:56,0.705s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Nama Lengkap""), ""joko susanto"")",Edge Chromium 117,,,2023-10-02 16:47:56,2023-10-02 16:47:57,0.671s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input No Handphone""), ""085123456"")",Edge Chromium 117,,,2023-10-02 16:47:57,2023-10-02 16:47:58,1.091s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Email""), ""joko@gmail.com"")",Edge Chromium 117,,,2023-10-02 16:47:58,2023-10-02 16:47:59,0.685s,PASSED
"uploadFile(findTestObject(""Wakaf Asset Online/Input File Upload""), ""E:\minions.png"")",Edge Chromium 117,,,2023-10-02 16:47:59,2023-10-02 16:47:59,0.340s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input 2 Digit Terakhir""), ""56"")",Edge Chromium 117,,,2023-10-02 16:47:59,2023-10-02 16:48:00,0.699s,PASSED
"click(findTestObject(""Wakaf Asset Online/button Wakaf Sekarang""))",Edge Chromium 117,,,2023-10-02 16:48:00,2023-10-02 16:48:01,0.906s,PASSED
"verifyElementText(findTestObject(""Wakaf Asset Online/Verify Wakaf Asset Diproses""), ""Error kurang dari 11 angka"")",Edge Chromium 117,,,2023-10-02 16:48:01,2023-10-02 16:48:01,0.891s,FAILED
,,,,,,,
Test Cases/Wakaf Asset Online/TC-WAO-006,Edge Chromium 117,ketika User memasukkan Nomor telepon lebih dari 13 nomor,,2023-10-02 16:48:01,2023-10-02 16:48:18,16.403s,FAILED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-10-02 16:48:02,2023-10-02 16:48:07,5.354s,PASSED
maximizeWindow(),Edge Chromium 117,,,2023-10-02 16:48:07,2023-10-02 16:48:07,0.150s,PASSED
"verifyElementPresent(findTestObject(""Login/Button Login""), 0)",Edge Chromium 117,,,2023-10-02 16:48:07,2023-10-02 16:48:08,0.716s,PASSED
"click(findTestObject(""Wakaf Asset Online/Donasi""))",Edge Chromium 117,,,2023-10-02 16:48:08,2023-10-02 16:48:08,0.396s,PASSED
"click(findTestObject(""Wakaf Asset Online/Wakaf Asset Donasi""))",Edge Chromium 117,,,2023-10-02 16:48:08,2023-10-02 16:48:09,0.719s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/verify Wakaf Asset Online""), 0)",Edge Chromium 117,,,2023-10-02 16:48:09,2023-10-02 16:48:10,0.653s,PASSED
"selectOptionByValue(findTestObject(""Wakaf Asset Online/Pilih Type Wakaf""), ""Bangunan"", false)",Edge Chromium 117,,,2023-10-02 16:48:10,2023-10-02 16:48:10,0.633s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Perkiraan Nilai Asset""), ""100000000"")",Edge Chromium 117,,,2023-10-02 16:48:10,2023-10-02 16:48:11,1.013s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Alamat Asset""), ""Jalan Taruma Jawa Timur"")",Edge Chromium 117,,,2023-10-02 16:48:11,2023-10-02 16:48:12,0.705s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Keterangan Asset""), ""Masjid"")",Edge Chromium 117,,,2023-10-02 16:48:12,2023-10-02 16:48:13,0.676s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Nama Lengkap""), ""joko susanto"")",Edge Chromium 117,,,2023-10-02 16:48:13,2023-10-02 16:48:13,0.692s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input No Handphone""), ""085123456789011"")",Edge Chromium 117,,,2023-10-02 16:48:13,2023-10-02 16:48:14,1.129s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Email""), ""joko@gmail.com"")",Edge Chromium 117,,,2023-10-02 16:48:14,2023-10-02 16:48:15,0.659s,PASSED
"uploadFile(findTestObject(""Wakaf Asset Online/Input File Upload""), ""E:\minions.png"")",Edge Chromium 117,,,2023-10-02 16:48:15,2023-10-02 16:48:15,0.332s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input 2 Digit Terakhir""), ""11"")",Edge Chromium 117,,,2023-10-02 16:48:15,2023-10-02 16:48:16,0.661s,PASSED
"click(findTestObject(""Wakaf Asset Online/button Wakaf Sekarang""))",Edge Chromium 117,,,2023-10-02 16:48:16,2023-10-02 16:48:17,0.803s,PASSED
"verifyElementText(findTestObject(""Wakaf Asset Online/Verify Wakaf Asset Diproses""), ""Nomor Telepon lebih dari 13 angka"")",Edge Chromium 117,,,2023-10-02 16:48:17,2023-10-02 16:48:18,0.881s,FAILED
,,,,,,,
Test Cases/Wakaf Asset Online/TC-WAO-007,Edge Chromium 117,Ketika User memasukkan 2 digit terakhir nomor telepon yang berbeda,,2023-10-02 16:48:18,2023-10-02 16:48:35,17.435s,PASSED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-10-02 16:48:18,2023-10-02 16:48:24,6.176s,PASSED
maximizeWindow(),Edge Chromium 117,,,2023-10-02 16:48:24,2023-10-02 16:48:24,0.145s,PASSED
"verifyElementPresent(findTestObject(""Login/Button Login""), 0)",Edge Chromium 117,,,2023-10-02 16:48:24,2023-10-02 16:48:25,0.717s,PASSED
"click(findTestObject(""Wakaf Asset Online/Donasi""))",Edge Chromium 117,,,2023-10-02 16:48:25,2023-10-02 16:48:25,0.393s,PASSED
"click(findTestObject(""Wakaf Asset Online/Wakaf Asset Donasi""))",Edge Chromium 117,,,2023-10-02 16:48:25,2023-10-02 16:48:26,0.695s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/verify Wakaf Asset Online""), 0)",Edge Chromium 117,,,2023-10-02 16:48:26,2023-10-02 16:48:27,1.304s,PASSED
"selectOptionByValue(findTestObject(""Wakaf Asset Online/Pilih Type Wakaf""), ""Bangunan"", false)",Edge Chromium 117,,,2023-10-02 16:48:27,2023-10-02 16:48:28,0.654s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Perkiraan Nilai Asset""), ""100000000"")",Edge Chromium 117,,,2023-10-02 16:48:28,2023-10-02 16:48:29,0.926s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Alamat Asset""), ""jalan Taruma Jawa Timur"")",Edge Chromium 117,,,2023-10-02 16:48:29,2023-10-02 16:48:30,0.748s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Keterangan Asset""), ""Masjid"")",Edge Chromium 117,,,2023-10-02 16:48:30,2023-10-02 16:48:30,0.675s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Nama Lengkap""), ""joko susanto"")",Edge Chromium 117,,,2023-10-02 16:48:30,2023-10-02 16:48:31,0.698s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input No Handphone""), ""085123456789"")",Edge Chromium 117,,,2023-10-02 16:48:31,2023-10-02 16:48:32,1.033s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Email""), ""joko@gmail.com"")",Edge Chromium 117,,,2023-10-02 16:48:32,2023-10-02 16:48:33,0.680s,PASSED
"uploadFile(findTestObject(""Wakaf Asset Online/Input File Upload""), ""E:\minions.png"")",Edge Chromium 117,,,2023-10-02 16:48:33,2023-10-02 16:48:33,0.342s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input 2 Digit Terakhir""), ""88"")",Edge Chromium 117,,,2023-10-02 16:48:33,2023-10-02 16:48:34,0.670s,PASSED
"click(findTestObject(""Wakaf Asset Online/button Wakaf Sekarang""))",Edge Chromium 117,,,2023-10-02 16:48:34,2023-10-02 16:48:35,0.833s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/Verify_GAGAL Diproses, 2 Digit Terakhir No Handphone""), 0)",Edge Chromium 117,,,2023-10-02 16:48:35,2023-10-02 16:48:35,0.534s,PASSED
,,,,,,,
Test Cases/Wakaf Asset Online/TC-WAO-008,Edge Chromium 117,Ketika User memilih type wakaf lainnya tidak menyertakan deskripsi akan error,,2023-10-02 16:48:35,2023-10-02 16:48:53,17.266s,FAILED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-10-02 16:48:35,2023-10-02 16:48:42,6.169s,PASSED
maximizeWindow(),Edge Chromium 117,,,2023-10-02 16:48:42,2023-10-02 16:48:42,0.134s,PASSED
"verifyElementPresent(findTestObject(""Login/Button Login""), 0)",Edge Chromium 117,,,2023-10-02 16:48:42,2023-10-02 16:48:42,0.705s,PASSED
"click(findTestObject(""Wakaf Asset Online/Donasi""))",Edge Chromium 117,,,2023-10-02 16:48:42,2023-10-02 16:48:43,0.393s,PASSED
"click(findTestObject(""Wakaf Asset Online/Wakaf Asset Donasi""))",Edge Chromium 117,,,2023-10-02 16:48:43,2023-10-02 16:48:44,0.789s,PASSED
"verifyElementPresent(findTestObject(""Wakaf Asset Online/verify Wakaf Asset Online""), 0)",Edge Chromium 117,,,2023-10-02 16:48:44,2023-10-02 16:48:44,0.650s,PASSED
"selectOptionByValue(findTestObject(""Wakaf Asset Online/Pilih Type Wakaf""), ""Lainnya"", false)",Edge Chromium 117,,,2023-10-02 16:48:44,2023-10-02 16:48:45,0.717s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Perkiraan Nilai Asset""), ""100000000"")",Edge Chromium 117,,,2023-10-02 16:48:45,2023-10-02 16:48:46,1.015s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Alamat Asset""), ""jalan Taruma Jawa Timur"")",Edge Chromium 117,,,2023-10-02 16:48:46,2023-10-02 16:48:47,0.722s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Keterangan Asset""), """")",Edge Chromium 117,,,2023-10-02 16:48:47,2023-10-02 16:48:47,0.655s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Nama Lengkap""), ""joko susanto"")",Edge Chromium 117,,,2023-10-02 16:48:47,2023-10-02 16:48:48,0.690s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input No Handphone""), ""085123456789"")",Edge Chromium 117,,,2023-10-02 16:48:48,2023-10-02 16:48:49,1.021s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input Email""), ""joko@gmail.com"")",Edge Chromium 117,,,2023-10-02 16:48:49,2023-10-02 16:48:50,0.680s,PASSED
"uploadFile(findTestObject(""Wakaf Asset Online/Input File Upload""), ""E:\minions.png"")",Edge Chromium 117,,,2023-10-02 16:48:50,2023-10-02 16:48:50,0.374s,PASSED
"setText(findTestObject(""Wakaf Asset Online/Input 2 Digit Terakhir""), ""89"")",Edge Chromium 117,,,2023-10-02 16:48:50,2023-10-02 16:48:51,0.692s,PASSED
"click(findTestObject(""Wakaf Asset Online/button Wakaf Sekarang""))",Edge Chromium 117,,,2023-10-02 16:48:51,2023-10-02 16:48:52,0.827s,PASSED
"verifyElementText(findTestObject(""Wakaf Asset Online/Verify Wakaf Asset Diproses""), ""deskripsi wajip diisi"")",Edge Chromium 117,,,2023-10-02 16:48:52,2023-10-02 16:48:53,0.789s,FAILED
,,,,,,,
Test Cases/Wakaf Asset Online/TC-WAO-009,Edge Chromium 117,Ketika User meng-Upload file lebih dari 10 mb,,2023-10-02 16:48:53,2023-10-02 16:49:17,24.490s,FAILED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Edge Chromium 117,,,2023-10-02 16:48:53,2023-10-02 16:48:59,6.265s,PASSED
maximizeWindow(),Edge Chromium 117,,,2023-10-02 16:48:59,2023-10-02 16:48:59,0.133s,PASSED
"verifyElementPresent(findTestObject(""Login/Button Login""), 0)",Edge Chromium 117,,,2023-10-02 16:48:59,2023-10-02 16:49:00,0.714s,PASSED
"click(findTestObject(""Wakaf Asset Online/Donasi""))",Edge Chromium 117,,,2023-10-02 16:49:00,2023-10-02 16:49:00,0.397s,PASSED
"click(findTestObject(""Wakaf Asset Online/Wakaf Asset Donasi""))",Edge Chromium 117,,,2023-10-02 16:49:00,2023-10-02 16:49:01,0.740s,PASSED
